gbifID,locality,individualCount,decimalLatitude,decimalLongitude,eventDate,year,month
3581036935,Central Saanich--ȾIKEL (Maber Flats),693.0,48.572468,-123.43052,2021-09-10,2021.0,9.0
3542722026,Victoria--Blenkinsop Lake,50.0,48.483448,-123.3605,2021-11-01,2021.0,11.0
4201196106,Martindale Flats,5.0,48.56149,-123.381996,2022-05-09,2022.0,5.0
823567389,"Swan Lake Nature Sanctuary, Victoria",6.0,48.464558,-123.3738,2012-04-24,2012.0,4.0
2076526761,Osoyoos--Road 22 and dykes (general),40.0,49.089268,-119.535194,2017-08-27,2017.0,8.0
2768738801,Wardner--Tokai Ranch,6.0,49.433502,-115.49446,2019-06-02,2019.0,6.0
2128388183,Courtland avenue,25.0,48.485695,-123.4194,2018-01-12,2018.0,1.0
2161778075,UBC--Cecil Green & Museum of Anthropology grounds,8.0,49.27014,-123.26062,2018-05-13,2018.0,5.0
3608562980,Creston--Channel Road,1.0,49.197857,-116.588974,2021-05-08,2021.0,5.0
2077745720,Bowron Lake Prov. Park-Indianpoint Lake,3.0,53.26054,-121.282455,2017-05-25,2017.0,5.0
2116832788,Reifel Bird Sanctuary,200.0,49.1,-123.185,1985-12-09,1985.0,12.0
1717089541,Sunnygrove Terrace,2.0,48.50976,-123.36284,2016-02-21,2016.0,2.0
3154644120,Maple Mountain Park,3.0,48.847527,-123.63855,2020-03-31,2020.0,3.0
2190034104,Kettle River Prov. Recreation Site,6.0,49.109386,-118.98584,2013-05-21,2013.0,5.0
3618288248,Burnaby Lake--Piper Spit,26.0,49.242077,-122.93545,2021-01-07,2021.0,1.0
2762131417,"Saanich--Tod Creek Flats (""Red Barn Flats"")",42.0,48.53417,-123.44096,2019-03-10,2019.0,3.0
2152044552,Xit'olacw Lake,8.0,50.316917,-122.63088,2018-03-30,2018.0,3.0
4236329749,Kelowna--Capital News Centre/Thomson Brook Pond,,49.83433,-119.482,2022-03-07,2022.0,3.0
962866251,Osoyoos--Road 22 and dykes (general),,49.089268,-119.535194,2013-05-18,2013.0,5.0
3649238431,Victoria--PKOLS (Mount Douglas Park),2.0,48.49255,-123.3453,2005-07-26,2005.0,7.0
2662218826,Kekuli Bay Provincial Park,17.0,50.181946,-119.34,2019-03-22,2019.0,3.0
2227340951,Rocky Point Bird Observatory (restricted access),1.0,48.3198,-123.54715,2018-08-04,2018.0,8.0
2152581171,W 42nd St,1.0,49.233265,-123.180626,2018-04-28,2018.0,4.0
2679113939,Brisco west--Warner's Slough,10.0,50.83556,-116.31146,2019-04-16,2019.0,4.0
3656730171,Home,3.0,56.43457,-120.95831,2021-05-08,2021.0,5.0
2097056925,Sunnygrove Terrace,2.0,48.50976,-123.36284,2017-09-08,2017.0,9.0
4382572052,Lumby--Rawlings Lake,,50.27456,-118.87657,2022-08-04,2022.0,8.0
2672816713,Island View Beach,25.0,48.5751,-123.36811,2019-03-01,2019.0,3.0
4397209769,"Lindsay Park, Cranberry",12.0,49.873466,-124.52139,2022-09-13,2022.0,9.0
2685737359,Shoreacres,28.0,49.435093,-117.52229,2019-05-09,2019.0,5.0
582787622,"Swan Lake Nature Sanctuary, Victoria",170.0,48.464558,-123.3738,2011-12-10,2011.0,12.0
3527988008,Kelowna--Robert Lake,6.0,49.93562,-119.408905,2021-05-01,2021.0,5.0
1369492342,Wilson Creek estuary,14.0,49.438385,-123.71275,2015-05-19,2015.0,5.0
2220943132,"7380 Central Saanich Road, Saanichton, British Columbia, CA (48.583, -123.404)",,48.583336,-123.40353,2018-10-31,2018.0,10.0
3603162503,Salmon Arm Bay (General),180.0,50.709747,-119.28043,2021-05-27,2021.0,5.0
3252717952,Fairmont--meadows,11.0,50.34283,-115.86937,2020-06-16,2020.0,6.0
581259060,Shelley sludge lagoons,2.0,53.94982,-122.62768,2011-10-01,2011.0,10.0
1746634334,Samuel Island,64.0,48.81952,-123.209175,2016-06-20,2016.0,6.0
2059174103,Living Forest Campground,13.0,49.13347,-123.91056,2017-04-09,2017.0,4.0
948976134,Nanaimo--Buttertubs West Marsh,10.0,49.17138,-123.979126,2013-04-26,2013.0,4.0
1721576365,Esquimalt Lagoon,22.0,48.4294,-123.45837,2016-03-15,2016.0,3.0
3566637426,Burnaby Lake--Piper Spit,,49.242077,-122.93545,2021-05-27,2021.0,5.0
2772308441,Esquimalt Lagoon,,48.4294,-123.45837,2019-07-28,2019.0,7.0
4339331526,"Tranquille Rd, Kamloops Airport to Tranquille Marsh",9.0,50.72275,-120.46609,2022-02-11,2022.0,2.0
2686733943,Iona Island (General),2.0,49.22133,-123.2111,2019-05-04,2019.0,5.0
3228185796,"1781 Split Rail Place, Kelowna, British Columbia, CA (49.912, -119.342)",2.0,49.911827,-119.34222,2020-04-19,2020.0,4.0
4382890774,Kelowna--Sutherland Hills Park,8.0,49.87342,-119.43275,2022-10-31,2022.0,10.0
3536250588,Saanich--Panama Flats,23.0,48.476334,-123.4029,2021-06-02,2021.0,6.0
4389336639,Saanich--Panama Flats,7.0,48.476334,-123.4029,2022-04-21,2022.0,4.0
1361789877,Abbotsford--Willband Creek Park,20.0,49.07065,-122.28117,2015-04-23,2015.0,4.0
2064881064,Iona Island (General),3.0,49.22133,-123.2111,2017-04-26,2017.0,4.0
2102930253,Parksville Community Park,58.0,49.32567,-124.3088,2018-01-02,2018.0,1.0
2056220152,Beacon Hill Park,10.0,48.41042,-123.36465,2017-04-17,2017.0,4.0
945173583,CA-BC-Riondel - 49.6756x-116.8724 - 2013-04-01 11:50 AM,2.0,49.673817,-116.87319,2013-04-01,2013.0,4.0
582787540,Castlegar--Waldie Island,7.0,49.33262,-117.656624,2011-03-30,2011.0,3.0
3217465710,Nicomen Slough,15.0,49.173332,-122.09805,2020-01-18,2020.0,1.0
4235869252,"Boundary Bay, Surrey CA-BC (49.0589,-122.8731) to Pender",2.0,49.058887,-122.87313,2018-05-06,2018.0,5.0
4237300941,Reifel Bird Sanctuary,30.0,49.1,-123.185,2005-11-03,2005.0,11.0
2620130776,,,49.298169,-122.701667,2020-05-05T17:30,2020.0,5.0
4366344700,Boundary Bay Regional Park,16.0,49.01818,-123.04611,2022-05-28,2022.0,5.0
946184254,Moberly Marsh Spring Survey Route,135.0,51.417904,-117.05987,2013-04-09,2013.0,4.0
3522495819,Stanley Park,40.0,49.302967,-123.143265,2021-05-18,2021.0,5.0
3666183807,Osoyoos Lake--west,47.0,49.0593,-119.50284,2021-11-25,2021.0,11.0
4293782569,Bell McKinnon,32.0,48.85054,-123.713486,2022-12-31,2022.0,12.0
1395177576,Stanley Park,3.0,49.302967,-123.143265,2015-10-26,2015.0,10.0
2056748864,Oak Bay--Cattle Point,3.0,48.43874,-123.29416,2017-04-01,2017.0,4.0
1194118523,Benvoulin Rd.,16.0,49.86994,-119.445335,2001-03-10,2001.0,3.0
2679566612,Pitt River Regional Greenway,2.0,49.204834,-122.69317,2019-04-25,2019.0,4.0
944546545,Dutch Valley,29.0,54.537968,-128.64278,2013-03-26,2013.0,3.0
4399900623,,,55.425324,-126.696307,2023-08-19T07:41,2023.0,8.0
971117281,Haynes Point Provincial Park,60.0,49.01472,-119.45556,2013-11-08,2013.0,11.0
3687657693,Vancouver--Wreck Beach,1.0,49.26257,-123.26199,2021-05-26,2021.0,5.0
963227681,Tunkwa Lake,50.0,50.610695,-120.85561,2013-06-27,2013.0,6.0
2678154177,Burnaby Lake--Piper Spit,29.0,49.242077,-122.93545,2019-05-22,2019.0,5.0
1372760477,Sidney Spit (Gulf Islands National Park Reserve),2.0,48.643116,-123.33231,2015-06-04,2015.0,6.0
1721828731,Mc Niel Bay,4.0,48.412876,-123.31322,2016-03-17,2016.0,3.0
2716541174,North Pender Hope Bay,1.0,48.801964,-123.27613,2019-10-23,2019.0,10.0
4236589639,Central Saanich--ȾIKEL (Maber Flats),13.0,48.572468,-123.43052,2022-06-03,2022.0,6.0
4203664811,Cheam Lake Wetlands Regional Park,20.0,49.195557,-121.7525,2022-06-14,2022.0,6.0
3523022018,Saanich--Panama Flats,15.0,48.476334,-123.4029,2021-01-07,2021.0,1.0
4222476737,Vancouver--Queen Elizabeth Park,3.0,49.241943,-123.112206,2022-05-22,2022.0,5.0
2034520873,"CA-BC-2486-2598 Nanoose Beach Rd - 49.2617x-124.1892 - Jan 15, 2017, 9:28 AM",4.0,49.261703,-124.189156,2017-01-15,2017.0,1.0
1722419005,Hastings Park Sanctuary,4.0,49.282673,-123.041794,2016-02-20,2016.0,2.0
1728847013,Nanoose Estuary/Bay,42.0,49.26542,-124.18858,2016-04-18,2016.0,4.0
2250145089,,,55.52,-120.23,2005-10-03,2005.0,10.0
3594876849,Mahoney Lake,22.0,49.287785,-119.58058,2021-06-21,2021.0,6.0
1195743706,Westbank - Whitworth Fields,200.0,49.812595,-119.62854,2014-11-15,2014.0,11.0
1184514693,Sechelt--Mission Point,1.0,49.44051,-123.72275,2014-08-18,2014.0,8.0
3643168376,Ladner Harbour Park,46.0,49.09334,-123.09184,2021-01-09,2021.0,1.0
2037427470,Otter Lake Road opposite gravel pit,157.0,50.380203,-119.284615,2017-03-17,2017.0,3.0
3142807857,"Sweder Road, Prince George, British Columbia, CA (53.587, -122.696)",200.0,53.587475,-122.696365,2020-04-15,2020.0,4.0
4224861244,"Scout Island, Williams Lake",5.0,52.11975,-122.11961,2022-06-17,2022.0,6.0
3245173248,Harmon Interpretive Forest,15.0,49.969902,-120.69348,2020-07-18,2020.0,7.0
3584279700,Nakusp - general,30.0,50.24248,-117.79992,2021-11-16,2021.0,11.0
4230223245,Boundary Bay Regional Park,2.0,49.01818,-123.04611,2022-10-11,2022.0,10.0
3254877579,Porteau Cove Provincial Park,1.0,49.554783,-123.235535,2020-03-12,2020.0,3.0
4312459798,"Thomson Marsh Park, Kelowna CA-BC 49.83414, -119.47805",100.0,49.83414,-119.47805,2022-02-25,2022.0,2.0
3230331134,"Resthaven Park, Sidney",16.0,48.666374,-123.4104,2020-05-12,2020.0,5.0
3590149800,Serpentine Fen,110.0,49.085617,-122.82616,2021-03-03,2021.0,3.0
2786044564,Stump Lake--South End,6.0,50.33158,-120.407234,1999-04-13,1999.0,4.0
3527879444,Victoria--King's Pond,10.0,48.461056,-123.346085,2021-02-27,2021.0,2.0
3681973224,Queens Bay--McEwan Point (Private),4.0,49.656162,-116.92969,2021-05-01,2021.0,5.0
2731401060,Little Qualicum estuary,1.0,49.3665,-124.49226,2019-01-12,2019.0,1.0
1729149457,Vaseux Lake,5.0,49.299744,-119.53327,2016-04-17,2016.0,4.0
1728110196,Ladner Harbour Park,1.0,49.09334,-123.09184,2016-04-16,2016.0,4.0
4375256795,"Vernon Commonage--MacKay Reservoir, east side",18.0,50.19735,-119.36051,2022-07-23,2022.0,7.0
210598539,Trinity Western University,1.0,49.140835,-122.59611,1995-05-03,1995.0,5.0
2742807157,Burnaby Lake Regional Park (general),35.0,49.24299,-122.944046,2019-05-22,2019.0,5.0
3234188458,CA--BC--Central Okanagan--Kelowna--Jasmine Rd,6.0,49.87639,-119.3926,2020-04-29,2020.0,4.0
955238292,Pitt Meadows--Grant Narrows,9.0,49.348415,-122.619095,2013-05-29,2013.0,5.0
2031848411,Vancouver--English Bay Beach,30.0,49.28576,-123.1426,2017-02-15,2017.0,2.0
4362151262,"Okanagan College-2552 Trans-Canada Highway, Salmon Arm, British Columbia, CA (50.704, -119.254)",2.0,50.704,-119.25409,2022-04-18,2022.0,4.0
2154566706,Lillooet--Pineridge Road,,50.684414,-121.914635,2018-04-07,2018.0,4.0
1189523215,Salmon Arm Bay (General),,50.709747,-119.28043,2014-09-26,2014.0,9.0
2225324687,Beacon Hill Park,3.0,48.41042,-123.36465,2018-11-06,2018.0,11.0
3678176637,Island View Beach,2.0,48.5751,-123.36811,2021-09-26,2021.0,9.0
4198952591,Burnaby Lake--Rowing Pavilion,50.0,49.245266,-122.95886,2022-02-06,2022.0,2.0
1718974447,Victoria--Blenkinsop Lake,65.0,48.483448,-123.3605,2016-03-01,2016.0,3.0
4232299951,Richmond--Garden City Park,20.0,49.164585,-123.12302,2022-06-17,2022.0,6.0
2157721041,Pender Island - Wein's Farm (Private),4.0,48.792713,-123.27999,2018-04-14,2018.0,4.0
2596315753,,,49.180312,-122.820581,2020-03-22T09:20:05,2020.0,3.0
582799115,"Scout Island, Williams Lake",35.0,52.11975,-122.11961,2011-08-09,2011.0,8.0
2114415895,"2541-2587 Trans-Canada Highway, Nanaimo, British Columbia, CA (49.085, -123.885)",63.0,49.0847,-123.88525,2018-02-17,2018.0,2.0
3667370493,Brydon Lagoon--Langley,6.0,49.09851,-122.67781,2021-04-24,2021.0,4.0
2210218286,Victoria,,48.4251,-123.30692,2018-08-27,2018.0,8.0
1155396213,"1887 Frances Street, Duncan, BC",60.0,48.784557,-123.66271,2014-02-07,2014.0,2.0
1720715452,Wilson Creek estuary,2.0,49.438385,-123.71275,2016-03-11,2016.0,3.0
1381240432,"Parker Cove, Vernon",15.0,50.23557,-119.44456,2015-08-09,2015.0,8.0
3662517767,Nilkitkwa Lake,8.0,55.34045,-126.635315,2021-06-02,2021.0,6.0
2036388139,"Swan Lake Nature Sanctuary, Victoria",21.0,48.464558,-123.3738,2017-03-12,2017.0,3.0
1407346837,Guichon Ranch - Beaver Ranch Flats,,50.268055,-120.42778,2012-06-22,2012.0,6.0
2198144126,"Emerald Estates, Whistler",5.0,50.157467,-122.93395,2018-08-30,2018.0,8.0
2091918953,Port Alberni--Somass Estuary & sewage lagoons,45.0,49.25543,-124.837234,2017-09-11,2017.0,9.0
1791986066,Ta Ta Creek--Miller Rd,3.0,49.747147,-115.77776,1996-04-04,1996.0,4.0
3165631647,Salmon Arm Bay (General),17.0,50.709747,-119.28043,2020-05-05,2020.0,5.0
1196959848,Westside - Old Ferry Dock,4.0,49.89,-119.53139,1992-04-11,1992.0,4.0
3136699003,Stoke Hotel,3.0,51.007954,-118.21932,2020-03-03,2020.0,3.0
4251222453,"Swan Lake Christmas Hill Nature Sanctuary, Victoria CA-BC 48.46595, -123.37427",20.0,48.46595,-123.374275,2022-04-06,2022.0,4.0
3669380700,"Swan Lake Nature Sanctuary, Victoria",14.0,48.464558,-123.3738,2021-04-03,2021.0,4.0
3521393530,Quesnel Airport,38.0,53.026814,-122.50563,2021-04-01,2021.0,4.0
2105539187,Nanaimo--Maffeo Sutton Park,45.0,49.1718,-123.93833,2018-01-15,2018.0,1.0
4246173503,Vernon Commonage--Rose's Pond,9.0,50.205555,-119.337776,1993-05-24,1993.0,5.0
3636067330,Mackenzie -- Williston Lake Causeway,106.0,55.185436,-123.14335,2021-08-14,2021.0,8.0
2746036082,Salmon Arm Bay (General),50.0,50.709747,-119.28043,2019-01-04,2019.0,1.0
1346440717,Colony Farm,5.0,49.23429,-122.79964,2015-01-18,2015.0,1.0
582779093,East bench,124.0,49.01941,-119.42688,2011-12-28,2011.0,12.0
3606004072,Surrey--Fraser Glen Pond,6.0,49.192387,-122.77369,2021-04-11,2021.0,4.0
167184493,Taghum Foreshore,,49.487644,-117.417755,2007-11-25,2007.0,11.0
3284077564,Elk/Beaver Lake Regional Park,24.0,48.519787,-123.38969,2020-05-24,2020.0,5.0
821297895,"Sea and Iona Islands, Richmond BC",15.0,49.2095,-123.201,1984-08-26,1984.0,8.0
3662541861,Lake Country--Kopje Regional Park,8.0,50.105278,-119.46083,2021-07-23,2021.0,7.0
3611416085,Tsinstikeptum Woods,15.0,49.888905,-119.54218,2021-01-22,2021.0,1.0
2748339574,Nanaimo River Estuary,4.0,49.1346,-123.8947,2019-04-14,2019.0,4.0
3142725322,Gellatly Bay Park,70.0,49.821808,-119.61925,2020-02-22,2020.0,2.0
2701234392,Cowichan Estuary - Khenipsen Rd,1.0,48.769615,-123.633514,2019-10-12,2019.0,10.0
4396047905,Alaksen National Wildlife Area,,49.10199,-123.17275,2022-11-24,2022.0,11.0
3682473057,Abbotsford--Willband Creek Park,60.0,49.07065,-122.28117,2021-10-19,2021.0,10.0
3624401226,Squamish River Estuary -- East (of central channel),28.0,49.690567,-123.16406,2021-04-16,2021.0,4.0
277808805,"Scout Island, Williams Lake",100.0,52.11975,-122.11961,2009-10-10,2009.0,10.0
2073087937,Cheam Lake Wetlands Regional Park,16.0,49.195557,-121.7525,2017-06-04,2017.0,6.0
938274433,Reifel Bird Sanctuary,85.0,49.1,-123.185,2013-02-03,2013.0,2.0
1364945786,Charlie Lake - south end,4.0,56.27834,-120.95535,2015-05-04,2015.0,5.0
581258798,Burnaby--Fraser Foreshore Park,3.0,49.191776,-122.99883,2011-11-09,2011.0,11.0
4371818895,Brydon Lagoon--Langley,15.0,49.09851,-122.67781,2022-04-29,2022.0,4.0
1358936097,Central Saanich--ȾIKEL (Maber Flats),49.0,48.572468,-123.43052,2015-04-10,2015.0,4.0
2137073512,Sardis Park,23.0,49.127857,-121.95331,2018-04-21,2018.0,4.0
581138960,hawkins lake,,51.83361,-121.0,2011-05-15,2011.0,5.0
3569760481,"1007 Cambrai Road, Sorrento, British Columbia, CA (50.884, -119.486)",8.0,50.883583,-119.48597,2021-09-25,2021.0,9.0
3548679798,Reifel Bird Sanctuary,17.0,49.1,-123.185,2021-10-10,2021.0,10.0
2091619942,Castlegar--Selkirk College Trails,16.0,49.30996,-117.64791,2017-09-10,2017.0,9.0
4323716651,Oyster River Nature Park,359.0,49.87029,-125.12422,2022-02-06,2022.0,2.0
3158984712,Wasa,22.0,49.784645,-115.72921,2020-04-13,2020.0,4.0
2181557433,Victoria Harbour,2.0,48.42544,-123.3884,2018-05-31,2018.0,5.0
3605681494,"Okanagan Landing-Bench Rd, Lynn’s house",2.0,50.233406,-119.35947,2021-10-21,2021.0,10.0
3265171349,Brydon Lagoon--Langley,7.0,49.09851,-122.67781,2019-05-18,2019.0,5.0
4284572055,4.5 km Heading Creek road,2.0,54.416965,-126.48554,2022-05-03,2022.0,5.0
1699393455,,,48.791797,-123.708469,2017-10-29T17:13,2017.0,10.0
1178116768,Nanaimo--Neck Point Park,15.0,49.235535,-123.96475,2014-05-11,2014.0,5.0
978244205,Texas Creek Road--Jones Pond--no public access,30.0,50.639664,-121.893654,2008-06-15,2008.0,6.0
2693825011,Salmon Arm Pier,50.0,50.70934,-119.284,2019-09-03,2019.0,9.0
945189155,Cinnabar Valley,2.0,49.111256,-123.92261,2013-04-01,2013.0,4.0
130052489,Nelson--waterfront,,49.498905,-117.291245,2000-12-06,2000.0,12.0
3200775685,Castlegar--Selkirk College Trails,2.0,49.30996,-117.64791,2020-12-19,2020.0,12.0
4262363547,Salmon Arm--Nature Bay Trail (To Christmas Island),,50.70937,-119.27118,2022-07-09,2022.0,7.0
1188664972,"Swan Lake Nature Sanctuary, Victoria",5.0,48.464558,-123.3738,2014-09-12,2014.0,9.0
3258171522,Sooke--Whiffin Spit Park,15.0,48.356464,-123.724594,2020-08-12,2020.0,8.0
2218173981,Rocky Point Bird Observatory (restricted access),2.0,48.3198,-123.54715,2006-09-01,2006.0,9.0
167181244,Maplewood 00,,49.306435,-123.00205,2006-01-14,2006.0,1.0
3589516428,Osoyoos--Road 22 and dykes (general),3.0,49.089268,-119.535194,2021-04-03,2021.0,4.0
2711436131,Nakusp - general,44.0,50.24248,-117.79992,2019-11-24,2019.0,11.0
3858502984,,,49.330011,-124.287866,2022-05-06T21:42,2022.0,5.0
2718190213,Pitt Meadows--Catbird Slough,1.0,49.33425,-122.6423,2019-10-05,2019.0,10.0
3619207520,Delta--Fields and area near Burns Dr and 96th St,50.0,49.09256,-122.957436,2021-11-08,2021.0,11.0
4213116492,Victoria--Blenkinsop Lake,4.0,48.483448,-123.3605,2022-06-04,2022.0,6.0
4234412758,Nanaimo--Buttertubs Marsh,3.0,49.170925,-123.970764,2022-04-03,2022.0,4.0
3634655756,Halston Court,1.0,49.248108,-122.90281,2021-04-22,2021.0,4.0
1749830248,CA-BC-South end Ocean Blvd - 48.4141x-123.4747,42.0,48.414062,-123.474724,2016-07-10,2016.0,7.0
3519214434,Penticton--Yacht Club/Esplanade,100.0,49.50573,-119.58239,2021-02-01,2021.0,2.0
1723892046,Burnaby Lake Regional Park (general),50.0,49.24299,-122.944046,2016-03-25,2016.0,3.0
3159605377,West Vancouver--Larson Bay Park,2.0,49.362217,-123.28237,2020-04-25,2020.0,4.0
1743288407,North Vancouver--Maplewood Conservation Area,180.0,49.305843,-123.00034,2016-06-03,2016.0,6.0
2091873993,Courtenay airpark,70.0,49.68007,-124.979195,2017-09-11,2017.0,9.0
3637519777,Boundary Bay B.C Dyke walk from tower to 12th,33.0,49.021477,-123.04565,2021-08-16,2021.0,8.0
210624975,Vaseux Lake,50.0,49.299744,-119.53327,2009-03-22,2009.0,3.0
2207212231,Nelson--waterfront,26.0,49.498905,-117.291245,2018-10-04,2018.0,10.0
3626451895,"Munson Pond Park, Kelowna CA-BC 49.86449, -119.45870",14.0,49.864494,-119.4587,2021-04-08,2021.0,4.0
1727084765,Bummer Flats-north,30.0,49.71389,-115.71028,2016-04-11,2016.0,4.0
4347558109,Reifel Bird Sanctuary,550.0,49.1,-123.185,2004-06-01,2004.0,6.0
3507590904,"Welch, Hunt and Dooley Roads",100.0,48.551266,-123.37623,2021-01-08,2021.0,1.0
3288681358,North Vancouver--Maplewood Conservation Area,280.0,49.305843,-123.00034,2020-07-02,2020.0,7.0
580152731,Trinity Western University,60.0,49.140835,-122.59611,2010-09-21,2010.0,9.0
129932552,Port Alberni,30.0,49.2333,-124.8,2004-05-18,2004.0,5.0
2045359729,Albert McGowan Park,6.0,50.645332,-120.34816,2017-04-18,2017.0,4.0
2097564026,569 Langholme Drive,17.0,48.431133,-123.49129,2017-09-09,2017.0,9.0
2121939639,Stanley Park,1.0,49.302967,-123.143265,2018-01-23,2018.0,1.0
4355164816,Campbell River--Tyee Spit,2.0,50.04981,-125.25642,2022-04-17,2022.0,4.0
978382248,Trinity Western University,7.0,49.140835,-122.59611,2013-11-22,2013.0,11.0
2682327476,Vancouver--VanDusen Gardens,5.0,49.23908,-123.13114,2019-05-08,2019.0,5.0
2779474015,Mackenzie--Mugaha Marsh,4.0,55.396465,-123.20961,2019-09-04,2019.0,9.0
3860303731,,,49.206279,-123.966334,2022-06-30T07:33:02,2022.0,6.0
3228284618,Central Saanich--ȾIKEL (Maber Flats),55.0,48.572468,-123.43052,2020-05-15,2020.0,5.0
3260596275,Agassiz--Tuyttens Rd. Wetlands,2.0,49.21883,-121.786964,2020-05-16,2020.0,5.0
1160954149,Brydon Lagoon--Langley,8.0,49.09851,-122.67781,2014-03-23,2014.0,3.0
1380735346,"Victoria--Selkirk Waterfront, Gorge Waterway",14.0,48.440186,-123.379395,2015-08-06,2015.0,8.0
1735742250,Eaglet Lake (general location),82.0,54.098103,-122.30004,2016-05-09,2016.0,5.0
3590351101,Pemberton Meadows,6.0,50.43334,-122.91663,2021-05-06,2021.0,5.0
2729621993,Reifel Bird Sanctuary,,49.1,-123.185,2019-01-14,2019.0,1.0
2127821354,Vancouver--English Bay Beach,12.0,49.28576,-123.1426,2018-02-07,2018.0,2.0
2137056857,"CA-BC-5924-5998 Taghum Hall Rd (49.4899,-117.3920)",5.0,49.489883,-117.39201,2018-03-20,2018.0,3.0
2119169620,Nanaimo--Buttertubs Marsh,1.0,49.170925,-123.970764,2017-12-10,2017.0,12.0
272387075,Stanley Park--seawall,20.0,49.3087,-123.13614,2010-03-03,2010.0,3.0
1757160632,Minnekhada Regional Park,,49.297222,-122.69972,1994-09-24,1994.0,9.0
580121683,Stanley Park,9.0,49.265118,-123.239136,2010-11-18,2010.0,11.0
4311279437,Victoria--Blenkinsop Lake,90.0,48.483448,-123.3605,2022-09-04,2022.0,9.0
1726537128,"Beaver Lake, Victoria",4.0,48.510292,-123.393456,2016-04-09,2016.0,4.0
4351868759,Richmond--Garden City Park,24.0,49.164585,-123.12302,2022-06-16,2022.0,6.0
1399426448,Elgin Creek Neighbourhood,,49.062786,-122.8313,2015-11-28,2015.0,11.0
2045228013,Vernon—Otter Lake,100.0,50.412464,-119.248764,2017-03-07,2017.0,3.0
3525639565,Boundary Bay B.C Dyke walk from tower to 12th,301.0,49.021477,-123.04565,2021-01-15,2021.0,1.0
129988467,Kokanee Creek Provincial Park,,49.60353,-117.12513,1999-10-09,1999.0,10.0
3616370118,Victoria--Cuthbert Holmes Park (Colquitz Creek),16.0,48.45677,-123.40099,2021-08-14,2021.0,8.0
